item_id,status,created_at,sku,price,qty_ordered,grand_total,increment_id,category_name_1,sales_commission_code,discount_amount,payment_method,Working Date,BI Status, MV ,Year,Month,Customer Since,M-Y,FY,Customer ID,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25
211565.0,complete,7/1/2016,kcc_glamour deal,320.0,1.0,320.0,100147769,Beauty & Grooming,C-MUX-30078,0.0,cod,7/1/2016,Net, 320 ,2016.0,7.0,2016-7,7-2016,FY17,43.0,,,,,
211566.0,complete,7/1/2016,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240.0,1.0,240.0,100147770,Beauty & Grooming,C-MUX-30078,0.0,cod,7/1/2016,Net, 240 ,2016.0,7.0,2016-7,7-2016,FY17,43.0,,,,,
211567.0,complete,7/1/2016,kkc_ Icy Menthol Oasis Prickly Heat Powder,80.0,1.0,80.0,100147771,Beauty & Grooming,R6596,0.0,cod,7/1/2016,Net, 80 ,2016.0,7.0,2016-7,7-2016,FY17,123.0,,,,,
211568.0,order_refunded,7/1/2016,shoppingmania_Enamel Retro NecklaceTitanic Heart Crystal Pendant,999.0,1.0,2559.0,100147772,Women's Fashion,\N,0.0,cod,7/1/2016,Valid, 999 ,2016.0,7.0,2016-7,7-2016,FY17,124.0,,,,,
211569.0,order_refunded,7/1/2016,Teenz_E-1574 silver,1560.0,1.0,2559.0,100147772,\N,\N,0.0,cod,7/1/2016,Valid," 1,560 ",2016.0,7.0,2016-7,7-2016,FY17,124.0,,,,,
211570.0,complete,7/1/2016,emo_HSP-17043-M,500.0,1.0,1049.0,100147773,Men's Fashion,\N,0.0,cod,7/1/2016,Net, 500 ,2016.0,7.0,2016-7,7-2016,FY17,71.0,,,,,
211572.0,complete,7/1/2016,Emo_HST-28676-L,199.0,1.0,1049.0,100147773,Men's Fashion,\N,0.0,cod,7/1/2016,Net, 199 ,2016.0,7.0,2016-7,7-2016,FY17,71.0,,,,,
211574.0,complete,7/1/2016,Al Muhafiz Sohan Halwa Almond,350.0,1.0,1049.0,100147773,Soghaat,\N,0.0,cod,7/1/2016,Net, 350 ,2016.0,7.0,2016-7,7-2016,FY17,71.0,,,,,
211575.0,order_refunded,7/1/2016,RS_Pheni Desi Ghee 500gm,260.0,2.0,520.0,100147774,Soghaat,\N,0.0,cod,7/1/2016,Valid, 520 ,2016.0,7.0,2016-7,7-2016,FY17,125.0,,,,,
211576.0,order_refunded,7/1/2016,Huawei Honor 4X,24499.0,1.0,24499.0,100147775,Mobiles & Tablets,R-LHW-104137,0.0,cod,7/1/2016,Valid," 24,499 ",2016.0,7.0,2016-7,7-2016,FY17,126.0,,,,,
211577.0,complete,7/1/2016,Al Muhafiz Sohan Halwa Almond,350.0,2.0,700.0,100147776,Soghaat,\N,0.0,cod,7/1/2016,Net, 700 ,2016.0,7.0,2016-7,7-2016,FY17,127.0,,,,,
211580.0,canceled,7/1/2016,AUDIONIC6-954217-513546,540.0,1.0,540.0,100147778,Computing,\N,0.0,cod,7/1/2016,Gross, 540 ,2016.0,7.0,2016-7,7-2016,FY17,128.0,,,,,
211578.0,complete,7/1/2016,Al Muhafiz Sohan Halwa Walnut,510.0,2.0,1370.0,100147777,Soghaat,\N,0.0,cod,7/1/2016,Net," 1,020 ",2016.0,7.0,2016-7,7-2016,FY17,129.0,,,,,
211579.0,complete,7/1/2016,Al Muhafiz Sohan Halwa Almond,350.0,1.0,1370.0,100147777,Soghaat,\N,0.0,cod,7/1/2016,Net, 350 ,2016.0,7.0,2016-7,7-2016,FY17,129.0,,,,,
211581.0,order_refunded,7/1/2016,bata_leena-5176214-40-7,999.0,1.0,999.0,100147779,Women's Fashion,C-MUX-104110,0.0,cod,7/1/2016,Valid, 999 ,2016.0,7.0,2016-7,7-2016,FY17,130.0,,,,,
211583.0,canceled,7/1/2016,Tiraaz_Tm-01-001-M,2508.0,1.0,2508.0,100147780,Men's Fashion,\N,0.0,cod,7/1/2016,Gross," 2,508 ",2016.0,7.0,2016-7,7-2016,FY17,131.0,,,,,
211585.0,canceled,7/1/2016,Tiraaz_Tm-01-001-M,2508.0,1.0,2508.0,100147781,Men's Fashion,\N,0.0,cod,7/1/2016,Gross," 2,508 ",2016.0,7.0,2016-7,7-2016,FY17,131.0,,,,,
211587.0,complete,7/1/2016,Audionic_B-334,1900.0,1.0,1100.0,100147782,Computing,R-LHE-90613,0.0,cod,7/1/2016,Net," 1,900 ",2016.0,7.0,2016-7,7-2016,FY17,132.0,,,,,
211588.0,canceled,7/1/2016,kcc_effect,140.0,1.0,140.0,100147783,Beauty & Grooming,\N,0.0,cod,7/1/2016,Gross, 140 ,2016.0,7.0,2016-7,7-2016,FY17,133.0,,,,,
211589.0,canceled,7/1/2016,kkc_Jasmine King Air Freshener,144.0,1.0,144.0,100147784,Home & Living,\N,0.0,cod,7/1/2016,Gross, 144 ,2016.0,7.0,2016-7,7-2016,FY17,133.0,,,,,
211590.0,order_refunded,7/1/2016,bata_wein-8734881-44-10,1199.0,1.0,1199.0,100147785,Men's Fashion,\N,0.0,cod,7/1/2016,Valid," 1,199 ",2016.0,7.0,2016-7,7-2016,FY17,134.0,,,,,
211593.0,canceled,7/1/2016,CU-0107-Slim Fit Small,1295.0,1.0,1295.0,100147787,Men's Fashion,\N,0.0,mcblite,7/1/2016,Gross," 1,295 ",2016.0,7.0,2016-7,7-2016,FY17,135.0,,,,,
211592.0,complete,7/1/2016,itter_AB 1122,800.0,1.0,800.0,100147786,Beauty & Grooming,\N,0.0,cod,7/1/2016,Net, 800 ,2016.0,7.0,2016-7,7-2016,FY17,136.0,,,,,
211595.0,complete,7/1/2016,itter_AB 1126,800.0,1.0,800.0,100147788,Beauty & Grooming,\N,0.0,cod,7/1/2016,Net, 800 ,2016.0,7.0,2016-7,7-2016,FY17,136.0,,,,,
211596.0,order_refunded,7/1/2016,kcc_glamour deal,320.0,1.0,320.0,100147789,Beauty & Grooming,C-MUX-102023,0.0,cod,7/1/2016,Valid, 320 ,2016.0,7.0,2016-7,7-2016,FY17,43.0,,,,,
211597.0,complete,7/1/2016,itter_AB 1125,640.0,1.0,640.0,100147790,Beauty & Grooming,\N,0.0,cod,7/1/2016,Net, 640 ,2016.0,7.0,2016-7,7-2016,FY17,136.0,,,,,
211598.0,complete,7/1/2016,kcc_krone deal,360.0,1.0,360.0,100147791,Beauty & Grooming,C-MUX-102023,0.0,cod,7/1/2016,Net, 360 ,2016.0,7.0,2016-7,7-2016,FY17,43.0,,,,,
211599.0,complete,7/1/2016,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240.0,1.0,240.0,100147792,Beauty & Grooming,C-GUJ-52213,0.0,cod,7/1/2016,Net, 240 ,2016.0,7.0,2016-7,7-2016,FY17,137.0,,,,,
211600.0,complete,7/1/2016,kcc_glamour deal,320.0,1.0,320.0,100147793,Beauty & Grooming,C-MUX-102023,0.0,cod,7/1/2016,Net, 320 ,2016.0,7.0,2016-7,7-2016,FY17,43.0,,,,,
211602.0,complete,7/1/2016,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240.0,1.0,240.0,100147795,Beauty & Grooming,C-GUJ-52213,0.0,cod,7/1/2016,Net, 240 ,2016.0,7.0,2016-7,7-2016,FY17,137.0,,,,,
211601.0,complete,7/1/2016,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240.0,1.0,240.0,100147794,Beauty & Grooming,C-MUX-102023,0.0,cod,7/1/2016,Net, 240 ,2016.0,7.0,2016-7,7-2016,FY17,43.0,,,,,
211603.0,complete,7/1/2016,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240.0,1.0,240.0,100147796,Beauty & Grooming,C-GUJ-52213,0.0,cod,7/1/2016,Net, 240 ,2016.0,7.0,2016-7,7-2016,FY17,137.0,,,,,
211604.0,complete,7/1/2016,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240.0,1.0,240.0,100147797,Beauty & Grooming,C-GUJ-52213,0.0,cod,7/1/2016,Net, 240 ,2016.0,7.0,2016-7,7-2016,FY17,137.0,,,,,
211605.0,complete,7/1/2016,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240.0,1.0,240.0,100147798,Beauty & Grooming,C-GUJ-52213,0.0,cod,7/1/2016,Net, 240 ,2016.0,7.0,2016-7,7-2016,FY17,137.0,,,,,
211606.0,complete,7/1/2016,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240.0,1.0,240.0,100147799,Beauty & Grooming,C-GUJ-52213,0.0,cod,7/1/2016,Net, 240 ,2016.0,7.0,2016-7,7-2016,FY17,137.0,,,,,
211607.0,complete,7/1/2016,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240.0,1.0,240.0,100147800,Beauty & Grooming,C-GUJ-52213,0.0,cod,7/1/2016,Net, 240 ,2016.0,7.0,2016-7,7-2016,FY17,137.0,,,,,
211608.0,complete,7/1/2016,HR_Soan Papdi 500g,655.0,1.0,655.0,100147801,Soghaat,\N,0.0,cod,7/1/2016,Net, 655 ,2016.0,7.0,2016-7,7-2016,FY17,136.0,,,,,
211609.0,canceled,7/1/2016,stitchers_TnT 012-L,1999.0,3.0,5997.0,100147802,Men's Fashion,\N,0.0,cod,7/1/2016,Gross," 5,997 ",2016.0,7.0,2016-7,7-2016,FY17,138.0,,,,,
211611.0,complete,7/1/2016,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240.0,1.0,240.0,100147803,Beauty & Grooming,C-GUJ-52213,0.0,cod,7/1/2016,Net, 240 ,2016.0,7.0,2016-7,7-2016,FY17,137.0,,,,,
211612.0,canceled,7/1/2016,Ego_E02437-GN0-Green-XSM,2750.0,1.0,5445.0,100147804,Women's Fashion,\N,0.0,cod,7/1/2016,Gross," 2,750 ",2016.0,7.0,2016-7,7-2016,FY17,139.0,,,,,
211614.0,canceled,7/1/2016,Ref-Queen 5041-Black-38,2695.0,1.0,5445.0,100147804,Women's Fashion,\N,0.0,cod,7/1/2016,Gross," 2,695 ",2016.0,7.0,2016-7,7-2016,FY17,139.0,,,,,
211616.0,canceled,7/1/2016,B-power_8282391-44,2499.0,1.0,2499.0,100147805,Men's Fashion,\N,0.0,cod,7/1/2016,Gross," 2,499 ",2016.0,7.0,2016-7,7-2016,FY17,140.0,,,,,
211618.0,canceled,7/1/2016,dawlance_Health Zone Plus 30 - 1.5 Ton Air Conditioner,37550.0,1.0,37550.0,100147806,Appliances,\N,0.0,cod,7/1/2016,Gross," 37,550 ",2016.0,7.0,2016-7,7-2016,FY17,141.0,,,,,
211619.0,complete,7/1/2016,vitamin_Vita White,960.0,3.0,2880.0,100147807,Health & Sports,\N,0.0,cod,7/1/2016,Net," 2,880 ",2016.0,7.0,2016-7,7-2016,FY17,142.0,,,,,
211620.0,complete,7/1/2016,sstop_Mini AIr Conditioner,1335.0,1.0,1335.0,100147808,Appliances,C-MUX-105333,0.0,cod,7/1/2016,Net," 1,335 ",2016.0,7.0,2016-7,7-2016,FY17,143.0,,,,,
211621.0,order_refunded,7/1/2016,Rajesh_RAJ61,680.0,1.0,680.0,100147809,Appliances,\N,0.0,cod,7/1/2016,Valid, 680 ,2016.0,7.0,2016-7,7-2016,FY17,144.0,,,,,
211622.0,complete,7/1/2016,kcc_krone deal,360.0,1.0,360.0,100147810,Beauty & Grooming,C-MUX-105333,0.0,cod,7/1/2016,Net, 360 ,2016.0,7.0,2016-7,7-2016,FY17,143.0,,,,,
211623.0,complete,7/1/2016,kcc_krone deal,360.0,1.0,360.0,100147811,Beauty & Grooming,C-MUX-105333,0.0,cod,7/1/2016,Net, 360 ,2016.0,7.0,2016-7,7-2016,FY17,143.0,,,,,
211625.0,complete,7/1/2016,BO_topfastRc-yellow,490.0,1.0,190.0,100147813,Kids & Baby,\N,300.0,cod,7/1/2016,Net, 490 ,2016.0,7.0,2016-7,7-2016,FY17,145.0,,,,,
211624.0,complete,7/1/2016,kcc_krone deal,360.0,1.0,360.0,100147812,Beauty & Grooming,C-MUX-105333,0.0,cod,7/1/2016,Net, 360 ,2016.0,7.0,2016-7,7-2016,FY17,143.0,,,,,
211627.0,complete,7/1/2016,kcc_krone deal,360.0,1.0,360.0,100147815,Beauty & Grooming,C-MUX-105333,0.0,cod,7/1/2016,Net, 360 ,2016.0,7.0,2016-7,7-2016,FY17,143.0,,,,,
211626.0,canceled,7/1/2016,Al Muhafiz Sohan Halwa Walnut,510.0,1.0,510.0,100147814,Soghaat,\N,0.0,ublcreditcard,7/1/2016,Gross, 510 ,2016.0,7.0,2016-7,7-2016,FY17,146.0,,,,,
211628.0,complete,7/1/2016,kcc_krone deal,360.0,1.0,360.0,100147816,Beauty & Grooming,C-MUX-104331,0.0,cod,7/1/2016,Net, 360 ,2016.0,7.0,2016-7,7-2016,FY17,43.0,,,,,
211630.0,complete,7/1/2016,HR_Pani Puri 360g,350.0,1.0,350.0,100147818,Soghaat,\N,0.0,cod,7/1/2016,Net, 350 ,2016.0,7.0,2016-7,7-2016,FY17,147.0,,,,,
211629.0,complete,7/1/2016,Rajesh_Ben 10 Rail,400.0,1.0,100.0,100147817,Kids & Baby,\N,300.0,cod,7/1/2016,Net, 400 ,2016.0,7.0,2016-7,7-2016,FY17,145.0,,,,,
211631.0,complete,7/1/2016,kcc_glamour deal,320.0,1.0,320.0,100147819,Beauty & Grooming,C-MUX-104331,0.0,cod,7/1/2016,Net, 320 ,2016.0,7.0,2016-7,7-2016,FY17,43.0,,,,,
211632.0,complete,7/1/2016,kcc_jazzy,140.0,1.0,140.0,100147820,Beauty & Grooming,C-MUX-104331,0.0,cod,7/1/2016,Net, 140 ,2016.0,7.0,2016-7,7-2016,FY17,43.0,,,,,
211633.0,canceled,7/1/2016,Samsung Galaxy S7 Edge,88999.0,1.0,88999.0,100147821,Mobiles & Tablets,R-LHC-104138,0.0,cod,7/1/2016,Gross," 88,999 ",2016.0,7.0,2016-7,7-2016,FY17,148.0,,,,,
211634.0,order_refunded,7/1/2016,BO_racingjeeoRC-silver,790.0,1.0,490.0,100147822,Kids & Baby,\N,300.0,cod,7/1/2016,Valid, 790 ,2016.0,7.0,2016-7,7-2016,FY17,145.0,,,,,
211635.0,complete,7/1/2016,Rajesh_Green Ben 10 Educational Computer,670.0,1.0,370.0,100147823,Kids & Baby,\N,300.0,cod,7/1/2016,Net, 670 ,2016.0,7.0,2016-7,7-2016,FY17,145.0,,,,,
211636.0,complete,7/1/2016,BO_nonRC-Jeep-Red,320.0,1.0,310.0,100147824,Kids & Baby,\N,157.38,cod,7/1/2016,Net, 320 ,2016.0,7.0,2016-7,7-2016,FY17,145.0,,,,,
211637.0,complete,7/1/2016,BO_blocks-small-1,290.0,1.0,310.0,100147824,Kids & Baby,\N,142.62,cod,7/1/2016,Net, 290 ,2016.0,7.0,2016-7,7-2016,FY17,145.0,,,,,
211638.0,canceled,7/1/2016,osaka_3.5W LED BULB,188.0,3.0,564.0,100147825,Appliances,\N,0.0,cod,7/1/2016,Gross, 564 ,2016.0,7.0,2016-7,7-2016,FY17,149.0,,,,,
211639.0,complete,7/1/2016,Dany_Genius Tab G7 Metallica ,6500.0,1.0,6500.0,100147826,Mobiles & Tablets,\N,0.0,cod,7/1/2016,Net," 6,500 ",2016.0,7.0,2016-7,7-2016,FY17,150.0,,,,,
211640.0,refund,7/1/2016,Mochika_M0001125-8,1913.0,1.0,1913.0,100147827,Men's Fashion,C SKZ 41328,0.0,cod,7/1/2016,Valid," 1,913 ",2016.0,7.0,2016-7,7-2016,FY17,56.0,,,,,
211642.0,refund,7/1/2016,Mochika_M0001125-12,1913.0,1.0,1913.0,100147828,Men's Fashion,C SKZ 41328,0.0,cod,7/1/2016,Valid," 1,913 ",2016.0,7.0,2016-7,7-2016,FY17,56.0,,,,,
211644.0,complete,7/1/2016,Dany256564981654986456,100.0,1.0,165.0,100147829,Computing,\N,54.79,cod,7/1/2016,Net, 100 ,2016.0,7.0,2016-7,7-2016,FY17,22.0,,,,,
211645.0,complete,7/1/2016,Dany72474879523146357896,65.0,1.0,165.0,100147829,Computing,\N,35.62,cod,7/1/2016,Net, 65 ,2016.0,7.0,2016-7,7-2016,FY17,22.0,,,,,
211646.0,complete,7/1/2016,cr_PEANUT SALTY-200 GM,90.0,1.0,165.0,100147829,Soghaat,\N,49.32,cod,7/1/2016,Net, 90 ,2016.0,7.0,2016-7,7-2016,FY17,22.0,,,,,
211647.0,complete,7/1/2016,cr_REWARI CHAKWAL,110.0,1.0,165.0,100147829,Soghaat,\N,60.27,cod,7/1/2016,Net, 110 ,2016.0,7.0,2016-7,7-2016,FY17,22.0,,,,,
211648.0,complete,7/1/2016,kcc_active,180.0,1.0,180.0,100147830,Beauty & Grooming,80226,0.0,cod,7/1/2016,Net, 180 ,2016.0,7.0,2016-7,7-2016,FY17,151.0,,,,,
211649.0,complete,7/1/2016,Al Muhafiz Sohan Halwa Almond,350.0,1.0,635.0,100147831,Soghaat,\N,0.0,cod,7/1/2016,Net, 350 ,2016.0,7.0,2016-7,7-2016,FY17,152.0,,,,,
211650.0,complete,7/1/2016,UK_Sohan Halwa Tin Pack 400 Gms,285.0,1.0,635.0,100147831,Soghaat,\N,0.0,cod,7/1/2016,Net, 285 ,2016.0,7.0,2016-7,7-2016,FY17,152.0,,,,,
211651.0,complete,7/1/2016,AKL_A131128850_SS-19_Blue,3975.0,1.0,3975.0,100147832,Women's Fashion,\N,0.0,cod,7/1/2016,Net," 3,975 ",2016.0,7.0,2016-7,7-2016,FY17,153.0,,,,,
211652.0,canceled,7/1/2016,ihijab_PN025,639.0,1.0,1269.0,100147833,Women's Fashion,\N,0.0,cod,7/1/2016,Gross, 639 ,2016.0,7.0,2016-7,7-2016,FY17,154.0,,,,,
211653.0,canceled,7/1/2016,bed&rest_Danika 3D,630.0,1.0,1269.0,100147833,Home & Living,\N,0.0,cod,7/1/2016,Gross, 630 ,2016.0,7.0,2016-7,7-2016,FY17,154.0,,,,,
211654.0,complete,7/1/2016,kcc_krone deal,360.0,1.0,360.0,100147834,Beauty & Grooming,C-MUX-31510,0.0,cod,7/1/2016,Net, 360 ,2016.0,7.0,2016-7,7-2016,FY17,43.0,,,,,
211655.0,order_refunded,7/1/2016,kcc_glamour deal,320.0,1.0,320.0,100147835,Beauty & Grooming,C-MUX-31510,0.0,cod,7/1/2016,Valid, 320 ,2016.0,7.0,2016-7,7-2016,FY17,43.0,,,,,
211656.0,canceled,7/1/2016,VITAMIN_KOJIC ACID WHITENING CREAM,280.0,1.0,280.0,100147836,Beauty & Grooming,\N,0.0,cod,7/1/2016,Gross, 280 ,2016.0,7.0,2016-7,7-2016,FY17,155.0,,,,,
211657.0,order_refunded,7/1/2016,PHILIPS_HP8600_32,2950.0,1.0,2950.0,100147837,Beauty & Grooming,\N,0.0,cod,7/1/2016,Valid," 2,950 ",2016.0,7.0,2016-7,7-2016,FY17,156.0,,,,,
211658.0,complete,7/1/2016,b&d_Citrus Juicer CJ650   ,3000.0,1.0,3000.0,100147838,Appliances,\N,0.0,cod,7/1/2016,Net," 3,000 ",2016.0,7.0,2016-7,7-2016,FY17,157.0,,,,,
211659.0,canceled,7/1/2016,vitamin_Kojic Acid Whitening Face Wash,280.0,1.0,280.0,100147839,Beauty & Grooming,\N,0.0,cod,7/1/2016,Gross, 280 ,2016.0,7.0,2016-7,7-2016,FY17,155.0,,,,,
211660.0,complete,7/1/2016,E TCF_Educate a child for a month-PKR 1250,1250.0,1.0,994.0,100147840,\N,\N,0.0,cod,7/1/2016,Net," 1,250 ",2016.0,7.0,2016-7,7-2016,FY17,16.0,,,,,
211661.0,canceled,7/1/2016,bata_comfit-8614737-42-8,899.0,1.0,899.0,100147841,Men's Fashion,\N,0.0,cod,7/1/2016,Gross, 899 ,2016.0,7.0,2016-7,7-2016,FY17,158.0,,,,,
211663.0,complete,7/1/2016,kcc_krone deal,360.0,1.0,360.0,100147842,Beauty & Grooming,C-MUX-48271,0.0,cod,7/1/2016,Net, 360 ,2016.0,7.0,2016-7,7-2016,FY17,43.0,,,,,
211664.0,complete,7/1/2016,kcc_krone deal,360.0,1.0,360.0,100147843,Beauty & Grooming,C-MUX-48275,0.0,cod,7/1/2016,Net, 360 ,2016.0,7.0,2016-7,7-2016,FY17,43.0,,,,,
211665.0,complete,7/1/2016,kcc_Cool Pocket Perfume,120.0,1.0,240.0,100147844,Beauty & Grooming,C-MUX-48275,0.0,cod,7/1/2016,Net, 120 ,2016.0,7.0,2016-7,7-2016,FY17,43.0,,,,,
211666.0,complete,7/1/2016,kcc_Bold Pocket Perfume,120.0,1.0,240.0,100147844,Beauty & Grooming,C-MUX-48275,0.0,cod,7/1/2016,Net, 120 ,2016.0,7.0,2016-7,7-2016,FY17,43.0,,,,,
211667.0,canceled,7/1/2016,UK_Gift Box Mix Sweets 500 Gms,330.0,1.0,4060.0,100147845,Soghaat,\N,0.0,mygateway,7/1/2016,Gross, 330 ,2016.0,7.0,2016-7,7-2016,FY17,159.0,,,,,
211668.0,canceled,7/1/2016,RS_Gulab jaman Tin,435.0,1.0,4060.0,100147845,Soghaat,\N,0.0,mygateway,7/1/2016,Gross, 435 ,2016.0,7.0,2016-7,7-2016,FY17,159.0,,,,,
211669.0,canceled,7/1/2016,Dynasty_Dynasty Spark-Off-White,3295.0,1.0,4060.0,100147845,Men's Fashion,\N,0.0,mygateway,7/1/2016,Gross," 3,295 ",2016.0,7.0,2016-7,7-2016,FY17,159.0,,,,,
211670.0,canceled,7/1/2016,mitsubhisi_1.0 Ton - SRK-13CMK,45215.0,1.0,45215.0,100147846,Appliances,R-isb-57478,0.0,cod,7/1/2016,Gross," 45,215 ",2016.0,7.0,2016-7,7-2016,FY17,101.0,,,,,
211671.0,canceled,7/1/2016,Dynasty_Dynasty Spark-Grey,3295.0,1.0,4810.0,100147847,Men's Fashion,\N,0.0,mygateway,7/1/2016,Gross," 3,295 ",2016.0,7.0,2016-7,7-2016,FY17,159.0,,,,,
211672.0,canceled,7/1/2016,RS_Gulab jaman Tin,435.0,1.0,4810.0,100147847,Soghaat,\N,0.0,mygateway,7/1/2016,Gross, 435 ,2016.0,7.0,2016-7,7-2016,FY17,159.0,,,,,
211673.0,canceled,7/1/2016,UK_Bangali Rasgulla Tin Pack  500 Gms,260.0,1.0,4810.0,100147847,Soghaat,\N,0.0,mygateway,7/1/2016,Gross, 260 ,2016.0,7.0,2016-7,7-2016,FY17,159.0,,,,,
211674.0,canceled,7/1/2016,UK_Gift Box Mix Sweets 500 Gms,330.0,1.0,4810.0,100147847,Soghaat,\N,0.0,mygateway,7/1/2016,Gross, 330 ,2016.0,7.0,2016-7,7-2016,FY17,159.0,,,,,
211675.0,canceled,7/1/2016,UK_Namkino Masala Sev 200 Gms,80.0,1.0,4810.0,100147847,Soghaat,\N,0.0,mygateway,7/1/2016,Gross, 80 ,2016.0,7.0,2016-7,7-2016,FY17,159.0,,,,,
211676.0,canceled,7/1/2016,UK_Namkino Daal Moth Classic 160 Gms,90.0,1.0,4810.0,100147847,Soghaat,\N,0.0,mygateway,7/1/2016,Gross, 90 ,2016.0,7.0,2016-7,7-2016,FY17,159.0,,,,,
211677.0,canceled,7/1/2016,UK_ Namkino Daal Moong 200 Gms,90.0,1.0,4810.0,100147847,Soghaat,\N,0.0,mygateway,7/1/2016,Gross, 90 ,2016.0,7.0,2016-7,7-2016,FY17,159.0,,,,,
211678.0,canceled,7/1/2016,UK_Bhel Puri 200 Gms,150.0,1.0,4810.0,100147847,Soghaat,\N,0.0,mygateway,7/1/2016,Gross, 150 ,2016.0,7.0,2016-7,7-2016,FY17,159.0,,,,,
211679.0,canceled,7/1/2016,UK_Namkino Khat Mitha Mix 200 Gms,80.0,1.0,4810.0,100147847,Soghaat,\N,0.0,mygateway,7/1/2016,Gross, 80 ,2016.0,7.0,2016-7,7-2016,FY17,159.0,,,,,
211680.0,order_refunded,7/1/2016,Ctees_Paris Butterflies Pouch,990.0,2.0,1980.0,100147848,Women's Fashion,0KNFM,0.0,cod,7/1/2016,Valid," 1,980 ",2016.0,7.0,2016-7,7-2016,FY17,160.0,,,,,
211681.0,order_refunded,7/1/2016,bata_comfit-8644502-42-8,699.0,1.0,699.0,100147849,Men's Fashion,\N,0.0,cod,7/1/2016,Valid, 699 ,2016.0,7.0,2016-7,7-2016,FY17,161.0,,,,,
211683.0,canceled,7/1/2016,Emo_SS-18755-41,699.0,1.0,699.0,100147850,Men's Fashion,\N,0.0,mygateway,7/1/2016,Gross, 699 ,2016.0,7.0,2016-7,7-2016,FY17,162.0,,,,,
211685.0,complete,7/1/2016,itter_AB 1211,250.0,1.0,250.0,100147851,Beauty & Grooming,C_LHC_102999,0.0,cod,7/1/2016,Net, 250 ,2016.0,7.0,2016-7,7-2016,FY17,163.0,,,,,
211686.0,complete,7/1/2016,itter_AB 1211,250.0,1.0,250.0,100147852,Beauty & Grooming,C_LHC_102999,0.0,cod,7/1/2016,Net, 250 ,2016.0,7.0,2016-7,7-2016,FY17,163.0,,,,,
211687.0,complete,7/1/2016,itter_AB 1207,250.0,1.0,250.0,100147853,Beauty & Grooming,\N,0.0,cod,7/1/2016,Net, 250 ,2016.0,7.0,2016-7,7-2016,FY17,164.0,,,,,
211688.0,complete,7/1/2016,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240.0,5.0,1200.0,100147854,Beauty & Grooming,R-FSD-58130,0.0,cod,7/1/2016,Net," 1,200 ",2016.0,7.0,2016-7,7-2016,FY17,20.0,,,,,
211689.0,complete,7/1/2016,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240.0,1.0,240.0,100147855,Beauty & Grooming,R-FSD-58130,0.0,cod,7/1/2016,Net, 240 ,2016.0,7.0,2016-7,7-2016,FY17,20.0,,,,,
211690.0,complete,7/1/2016,WE_TU2,1530.0,1.0,529.0,100147856,Women's Fashion,\N,1300.65,cod,7/1/2016,Net," 1,530 ",2016.0,7.0,2016-7,7-2016,FY17,165.0,,,,,
211691.0,complete,7/1/2016,bata_bags_9064517-Brown,1999.0,1.0,529.0,100147856,Women's Fashion,\N,1699.35,cod,7/1/2016,Net," 1,999 ",2016.0,7.0,2016-7,7-2016,FY17,165.0,,,,,
211692.0,complete,7/1/2016,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240.0,10.0,2400.0,100147857,Beauty & Grooming,R-FSD-58130,0.0,cod,7/1/2016,Net," 2,400 ",2016.0,7.0,2016-7,7-2016,FY17,20.0,,,,,
211693.0,complete,7/1/2016,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240.0,1.0,240.0,100147858,Beauty & Grooming,R-FSD-58130,0.0,cod,7/1/2016,Net, 240 ,2016.0,7.0,2016-7,7-2016,FY17,20.0,,,,,
211694.0,canceled,7/1/2016,sapil_Sapil Nancy Women 200ML,375.0,1.0,375.0,100147859,Beauty & Grooming,\N,0.0,mcblite,7/1/2016,Gross, 375 ,2016.0,7.0,2016-7,7-2016,FY17,113.0,,,,,
211695.0,complete,7/1/2016,sapil_Sapil Nancy Women 200ML,375.0,1.0,375.0,100147860,Beauty & Grooming,\N,0.0,cashatdoorstep,7/1/2016,Net, 375 ,2016.0,7.0,2016-7,7-2016,FY17,113.0,,,,,
211696.0,order_refunded,7/1/2016,ajmery_TA-3,999.0,1.0,999.0,100147861,Men's Fashion,\N,0.0,cod,7/1/2016,Valid, 999 ,2016.0,7.0,2016-7,7-2016,FY17,166.0,,,,,
